year,month,source,category,subCategory,amount
2019,Feb,Budget,Health,Drugs and pharmaceuticals,0.00
2019,Feb,Budget,Health,Medical Services,0.00
2019,Feb,Budget,Housing,Rent and mortgage interest,2737.87
2019,Feb,Budget,Other expenses,Other expenses,0.00
2019,Feb,Budget,Recreation,Bars & restaurants,397.08
2019,Feb,Budget,Recreation,Going out,0.00
2019,Feb,Budget,Recreation,Personal Care,0.00
2019,Feb,Budget,Recreation,Races,0.00
2019,Feb,Budget,Shopping,Books & literature,0.00
2019,Feb,Budget,Shopping,"Clothing, shoes & accessories",264.72
2019,Feb,Budget,Shopping,Electronics & Appliances,0.00
2019,Feb,Budget,Shopping,Furniture,0.00
2019,Feb,Budget,Shopping,Gifts,721.36
2019,Feb,Budget,Shopping,Household Articles,0.00
2019,Feb,Budget,Shopping,Sport and recreation equipment,0.00
2019,Feb,Budget,Transportation,Fuel,0.00
2019,Feb,Budget,Transportation,Leasing Costs,0.00
2019,Feb,Budget,Transportation,Parking Charges,0.00
2019,Feb,Budget,Transportation,Public Transport,132.36
2019,Feb,Budget,Transportation,Taxes and Fines,0.00
2019,Feb,Budget,Utilities & Bills,Broadband,44.99
2019,Feb,Budget,Utilities & Bills,Energy,125.74
2019,Feb,Budget,Utilities & Bills,Maintenance and repairs,0.00
2019,Feb,Budget,Utilities & Bills,Misc. Fees,0.00
2019,Feb,Budget,Utilities & Bills,Moving,0.00
2019,Feb,Budget,Utilities & Bills,Postal Charges,0.00
2019,Feb,Budget,Utilities & Bills,Telephone & Mobile,39.71
2019,Feb,Budget,Utilities & Bills,TV & Multimedia,45.00
2019,Feb,Budget,Vacation & Travel,Vacation & Travel,1323.60
2019,Feb,Actuals,Groceries,Groceries,326.40
2019,Feb,Actuals,Health,Medical Services,59.56
2019,Feb,Actuals,Housing,Rent and mortgage interest,2737.87
2019,Feb,Actuals,Other expenses,Cash Withdrawls,39.71
2019,Feb,Actuals,Recreation,Bars & restaurants,645.03
2019,Feb,Actuals,Recreation,Lunch - Work,120.26
2019,Feb,Actuals,Transportation,Public Transport,280.47
2019,Feb,Actuals,Utilities & Bills,Broadband,46.30
2019,Feb,Actuals,Utilities & Bills,Energy,260.71
2019,Feb,Actuals,Utilities & Bills,Telephone & Mobile,36.15
2019,Mar,Budget,Groceries,Groceries,259.36
2019,Mar,Budget,Health,Drugs and pharmaceuticals,0.00
2019,Mar,Budget,Health,Medical Services,0.00
2019,Mar,Budget,Housing,Rent and mortgage interest,2680.49
2019,Mar,Budget,Other expenses,Other expenses,0.00
2019,Mar,Budget,Recreation,Bars & restaurants,389.04
2019,Mar,Budget,Recreation,Going out,0.00
2019,Mar,Budget,Recreation,Personal Care,0.00
2019,Mar,Budget,Recreation,Races,0.00
2019,Mar,Budget,Shopping,Books & literature,0.00
2019,Mar,Budget,Shopping,"Clothing, shoes & accessories",259.36
2019,Mar,Budget,Shopping,Electronics & Appliances,0.00
2019,Mar,Budget,Shopping,Furniture,0.00
2019,Mar,Budget,Shopping,Gifts,706.76
2019,Mar,Budget,Shopping,Household Articles,0.00
2019,Mar,Budget,Shopping,Sport and recreation equipment,0.00
2019,Mar,Budget,Transportation,Fuel,0.00
2019,Mar,Budget,Transportation,Leasing Costs,0.00
2019,Mar,Budget,Transportation,Parking Charges,0.00
2019,Mar,Budget,Transportation,Public Transport,129.68
2019,Mar,Budget,Transportation,Taxes and Fines,0.00
2019,Mar,Budget,Utilities & Bills,Broadband,44.08
2019,Mar,Budget,Utilities & Bills,Energy,123.20
2019,Mar,Budget,Utilities & Bills,Maintenance and repairs,0.00
2019,Mar,Budget,Utilities & Bills,Misc. Fees,0.00
2019,Mar,Budget,Utilities & Bills,Moving,0.00
2019,Mar,Budget,Utilities & Bills,Postal Charges,0.00
2019,Mar,Budget,Utilities & Bills,Telephone & Mobile,38.90
2019,Mar,Budget,Utilities & Bills,TV & Multimedia,44.09
2019,Mar,Budget,Vacation & Travel,Vacation & Travel,1296.80
2019,Mar,Actuals,Groceries,Groceries,306.33
2019,Mar,Actuals,Housing,Rent and mortgage interest,2680.49
2019,Mar,Actuals,Other expenses,Cash Withdrawls,25.94
2019,Mar,Actuals,Recreation,Bars & restaurants,674.15
2019,Mar,Actuals,Recreation,Lunch - Work,161.24
2019,Mar,Actuals,Recreation,Personal Care,71.32
2019,Mar,Actuals,Shopping,"Clothing, shoes & accessories",318.56
2019,Mar,Actuals,Shopping,Household Articles,111.41
2019,Mar,Actuals,Transportation,Public Transport,461.93
2019,Mar,Actuals,Utilities & Bills,Broadband,45.36
2019,Mar,Actuals,Utilities & Bills,Energy,121.90
2019,Mar,Actuals,Utilities & Bills,Telephone & Mobile,29.97
2019,Apr,Budget,Groceries,Groceries,265.58
2019,Apr,Budget,Health,Drugs and pharmaceuticals,0.00
2019,Apr,Budget,Health,Medical Services,0.00
2019,Apr,Budget,Housing,Rent and mortgage interest,2987.19
2019,Apr,Budget,Other expenses,Other expenses,0.00
2019,Apr,Budget,Recreation,Bars & restaurants,398.37
2019,Apr,Budget,Recreation,Going out,0.00
2019,Apr,Budget,Recreation,Personal Care,0.00
2019,Apr,Budget,Recreation,Races,0.00
2019,Apr,Budget,Shopping,Books & literature,0.00
2019,Apr,Budget,Shopping,"Clothing, shoes & accessories",265.58
2019,Apr,Budget,Shopping,Electronics & Appliances,0.00
2019,Apr,Budget,Shopping,Furniture,0.00
2019,Apr,Budget,Shopping,Gifts,723.71
2019,Apr,Budget,Shopping,Household Articles,0.00
2019,Apr,Budget,Shopping,Sport and recreation equipment,0.00
2019,Apr,Budget,Transportation,Fuel,0.00
2019,Apr,Budget,Transportation,Leasing Costs,0.00
2019,Apr,Budget,Transportation,Parking Charges,0.00
2019,Apr,Budget,Transportation,Public Transport,132.79
2019,Apr,Budget,Transportation,Taxes and Fines,0.00
2019,Apr,Budget,Utilities & Bills,Broadband,45.14
2019,Apr,Budget,Utilities & Bills,Energy,126.15
2019,Apr,Budget,Utilities & Bills,Maintenance and repairs,0.00
2019,Apr,Budget,Utilities & Bills,Misc. Fees,0.00
2019,Apr,Budget,Utilities & Bills,Moving,0.00
2019,Apr,Budget,Utilities & Bills,Postal Charges,0.00
2019,Apr,Budget,Utilities & Bills,Telephone & Mobile,39.84
2019,Apr,Budget,Utilities & Bills,TV & Multimedia,45.15
2019,Apr,Budget,Vacation & Travel,Vacation & Travel,1327.90
2019,Apr,Actuals,Groceries,Groceries,128.67
2019,Apr,Actuals,Housing,Rent and mortgage interest,2987.19
2019,Apr,Actuals,Other expenses,Family Maintenance,1800.55
2019,Apr,Actuals,Recreation,Bars & restaurants,1110.40
2019,Apr,Actuals,Recreation,Lunch - Work,124.11
2019,Apr,Actuals,Recreation,Personal Care,33.20
2019,Apr,Actuals,Shopping,Books & literature,11.33
2019,Apr,Actuals,Shopping,"Clothing, shoes & accessories",282.83
2019,Apr,Actuals,Shopping,Electronics & Appliances,3386.61
2019,Apr,Actuals,Shopping,Gifts,45.81
2019,Apr,Actuals,Shopping,Household Articles,79.67
2019,Apr,Actuals,Transportation,Public Transport,180.06
2019,Apr,Actuals,Transportation,Vehicle purchase costs,11.49
2019,Apr,Actuals,Utilities & Bills,Broadband,46.45
2019,Apr,Actuals,Utilities & Bills,Energy,99.59
2019,Apr,Actuals,Utilities & Bills,Postal Charges,11.39
2019,Apr,Actuals,Utilities & Bills,Telephone & Mobile,29.94
2019,Apr,Actuals,Vacation & Travel,Accomodation,943.05
2019,Apr,Actuals,Vacation & Travel,Eat & Drink,713.60
2019,Apr,Actuals,Vacation & Travel,Flights & Rail,2087.62
2019,Apr,Actuals,Vacation & Travel,Local transport,289.03
2019,May,Budget,Groceries,Groceries,252.84
2019,May,Budget,Health,Drugs and pharmaceuticals,0.00
2019,May,Budget,Health,Medical Services,0.00
2019,May,Budget,Housing,Rent and mortgage interest,2657.35
2019,May,Budget,Other expenses,Other expenses,0.00
2019,May,Budget,Recreation,Bars & restaurants,379.26
2019,May,Budget,Recreation,Going out,0.00
2019,May,Budget,Recreation,Personal Care,0.00
2019,May,Budget,Recreation,Races,0.00
2019,May,Budget,Shopping,Books & literature,0.00
2019,May,Budget,Shopping,"Clothing, shoes & accessories",252.84
2019,May,Budget,Shopping,Electronics & Appliances,0.00
2019,May,Budget,Shopping,Furniture,0.00
2019,May,Budget,Shopping,Gifts,688.99
2019,May,Budget,Shopping,Household Articles,0.00
2019,May,Budget,Shopping,Sport and recreation equipment,0.00
2019,May,Budget,Transportation,Fuel,0.00
2019,May,Budget,Transportation,Leasing Costs,0.00
2019,May,Budget,Transportation,Parking Charges,0.00
2019,May,Budget,Transportation,Public Transport,126.42
2019,May,Budget,Transportation,Taxes and Fines,0.00
2019,May,Budget,Utilities & Bills,Broadband,42.97
2019,May,Budget,Utilities & Bills,Energy,120.10
2019,May,Budget,Utilities & Bills,Maintenance and repairs,0.00
2019,May,Budget,Utilities & Bills,Misc. Fees,0.00
2019,May,Budget,Utilities & Bills,Moving,0.00
2019,May,Budget,Utilities & Bills,Postal Charges,0.00
2019,May,Budget,Utilities & Bills,Telephone & Mobile,37.93
2019,May,Budget,Utilities & Bills,TV & Multimedia,42.98
2019,May,Budget,Vacation & Travel,Vacation & Travel,1264.20
2019,May,Actuals,Groceries,Groceries,428.06
2019,May,Actuals,Health,Medical Services,132.74
2019,May,Actuals,Housing,Rent and mortgage interest,2657.35
2019,May,Actuals,Recreation,Bars & restaurants,871.96
2019,May,Actuals,Recreation,Lunch - Work,43.43
2019,May,Actuals,Recreation,Personal Care,60.81
2019,May,Actuals,Shopping,"Clothing, shoes & accessories",206.01
2019,May,Actuals,Shopping,Household Articles,234.02
2019,May,Actuals,Transportation,Leasing Costs,47.43
2019,May,Actuals,Transportation,Public Transport,451.48
2019,May,Actuals,Utilities & Bills,Broadband,44.22
2019,May,Actuals,Utilities & Bills,Energy,94.82
2019,May,Actuals,Utilities & Bills,Telephone & Mobile,38.37
2019,May,Actuals,Vacation & Travel,Admission & Tickets,256.05
2019,May,Actuals,Vacation & Travel,Eat & Drink,260.74
2019,May,Actuals,Vacation & Travel,Flights & Rail,200.68
2019,May,Actuals,Vacation & Travel,Local transport,9.18
2019,Jun,Budget,Groceries,Groceries,247.76
2019,Jun,Budget,Health,Drugs and pharmaceuticals,0.00
2019,Jun,Budget,Health,Medical Services,0.00
2019,Jun,Budget,Housing,Rent and mortgage interest,2603.96
2019,Jun,Budget,Other expenses,Other expenses,0.00
2019,Jun,Budget,Recreation,Bars & restaurants,371.64
2019,Jun,Budget,Recreation,Going out,0.00
2019,Jun,Budget,Recreation,Personal Care,0.00
2019,Jun,Budget,Recreation,Races,0.00
2019,Jun,Budget,Shopping,Books & literature,0.00
2019,Jun,Budget,Shopping,"Clothing, shoes & accessories",247.76
2019,Jun,Budget,Shopping,Electronics & Appliances,0.00
2019,Jun,Budget,Shopping,Furniture,0.00
2019,Jun,Budget,Shopping,Gifts,675.15
2019,Jun,Budget,Shopping,Household Articles,0.00
2019,Jun,Budget,Shopping,Sport and recreation equipment,0.00
2019,Jun,Budget,Transportation,Fuel,0.00
2019,Jun,Budget,Transportation,Leasing Costs,0.00
2019,Jun,Budget,Transportation,Parking Charges,0.00
2019,Jun,Budget,Transportation,Public Transport,123.88
2019,Jun,Budget,Transportation,Taxes and Fines,0.00
2019,Jun,Budget,Utilities & Bills,Broadband,42.11
2019,Jun,Budget,Utilities & Bills,Energy,117.69
2019,Jun,Budget,Utilities & Bills,Maintenance and repairs,0.00
2019,Jun,Budget,Utilities & Bills,Misc. Fees,0.00
2019,Jun,Budget,Utilities & Bills,Moving,0.00
2019,Jun,Budget,Utilities & Bills,Postal Charges,0.00
2019,Jun,Budget,Utilities & Bills,Telephone & Mobile,37.16
2019,Jun,Budget,Utilities & Bills,TV & Multimedia,42.12
2019,Jun,Budget,Vacation & Travel,Vacation & Travel,1238.80
2019,Jun,Actuals,Groceries,Groceries,496.86
2019,Jun,Actuals,Housing,Rent and mortgage interest,2603.96
2019,Jun,Actuals,Recreation,Bars & restaurants,1129.45
2019,Jun,Actuals,Recreation,Lunch - Work,72.63
2019,Jun,Actuals,Recreation,Personal Care,49.55
2019,Jun,Actuals,Shopping,"Clothing, shoes & accessories",166.49
